"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
-0.20326,-0.05694,-0.1374,-0.22068,-0.06474,0.06923,0.09704,0.07986,0.33067,0.3948,0.57998,0.63986,0.32739,0.32461,0.38086
0.24874,0.5356,0.61314,0.26699,0.1071,0.21047,7e-04,-0.01779,0.22643,0.25644,0.16543,0.00402,0.13494,0.34869,0.64154
-0.27668,-0.26193,-0.22101,-0.11925,0.27337,0.01424,0.25847,0.51882,0.57685,0.97795,1.09595,1.1236,0.74357,0.86237,1.00967
-0.32055,-0.20153,0.08186,0.38901,0.28091,0.22165,0.27657,0.3147,0.20032,0.38072,0.32123,0.36994,0.26341,0.44236,0.25723
0.31411,0.12173,0.23965,0.32707,0.15811,0.20544,0.15598,-0.08004,0.07544,0.06216,-0.07316,-0.15405,-0.17551,-0.08011,-0.26358
-0.68074,-0.34913,-0.11972,-0.19722,-0.02526,0.06313,0.28735,0.37988,0.16002,0.24128,0.27092,0.09541,0.02892,-0.20189,0.01027
0.145,0.11237,0.09235,0.31145,0.26484,-0.07371,-0.03004,-0.17802,-0.31643,-0.56079,-0.48187,-0.2812,-0.22972,-0.12371,-0.29934
-0.30528,-0.14859,-0.1209,0.02633,-0.0359,0.37707,0.1821,0.0982,0.09452,0.14116,0.12668,0.00096,-0.14436,-0.43591,-0.73141
0.26357,0.12575,0.05535,-0.00669,-0.02462,-0.14634,-0.17599,-0.05336,0.00162,-0.05562,-0.08727,-0.01156,0.04087,-0.06614,0.11295
0.03594,0.29982,0.20295,0.17816,-0.31753,-0.27396,-0.33275,-0.36829,-0.3505,-0.40781,-0.69902,-0.54463,-0.71377,-0.94969,-0.95916
0.01968,0.14728,0.19723,-0.30356,-0.56809,-0.46791,-0.33091,-0.23957,-0.14921,-0.16422,-0.00133,-0.03507,-0.17989,-0.12143,0.12061
0.14528,0.15895,0.19671,0.24467,0.24605,0.20556,0.0752,-0.02239,0.11068,0.05343,-0.13303,-0.34692,-0.26145,-0.29933,-0.55186
0.04263,0.23493,0.14779,-0.00865,-0.32377,-0.02339,-0.08073,0.06906,-0.1871,-0.05004,-0.21096,-0.29679,-0.24125,-0.34439,-0.12993
-0.16877,-0.05508,-0.11075,-0.32582,-0.59055,-0.78671,-0.91042,-0.77539,-0.82394,-0.8918,-0.82627,-0.71371,-0.56213,-0.55259,-0.63205
-0.29971,-0.33909,-0.19882,-0.23977,-0.16595,-0.22316,-0.44358,0.03308,0.1723,0.20259,-0.27699,-0.15193,-0.38422,-0.65533,-0.39213
-0.02772,-0.14254,-0.37877,-0.48494,-0.43811,-0.49782,-0.39317,-0.46701,-0.36353,-0.54264,-0.61484,-0.99296,-0.95712,-0.95704,-0.98363
-0.09357,-0.23953,-0.17988,-0.11717,0.05699,0.14618,0.22219,0.05289,0.02602,0.20012,0.27986,0.7537,0.68887,0.61835,0.47032
0.16803,0.18803,0.12758,-0.13255,-0.00067,0.0252,0.09816,0.34137,0.36834,0.14523,-0.01975,0.02407,0.15965,0.51294,0.69435
-0.29559,-0.30466,-0.30521,-0.38013,-0.38121,-0.48307,-0.28073,-0.56144,-0.63412,-0.76673,-0.67973,-0.47167,-0.32084,0.05472,0.00286
-0.40512,-0.23074,-0.21338,-0.085,0.02219,-0.00485,-0.05137,-0.26147,-0.15786,-0.01795,-0.04302,0.30718,0.07582,0.19933,0.29108
0.10895,0.06149,-0.18525,-0.10528,-0.25171,-0.24117,-0.14122,0.02857,0.04738,0.21179,-0.04627,0.00884,0.1125,0.294,0.21524
0.30141,0.22674,0.23669,0.04626,0.1583,-0.01726,0.0211,0.14783,-0.03792,0.42499,0.27101,0.13197,0.05902,-0.1026,-0.49151
0.04984,0.13306,0.2131,0.19775,0.15401,-0.09572,-0.08393,-0.08639,-0.13403,-0.11769,0.04263,-0.04359,0.01376,0.14926,0.04867
-0.05417,-0.02421,0.17498,0.1568,0.23596,0.46328,0.47124,0.30879,0.56676,0.46116,0.16565,0.47877,0.54824,0.54041,0.40394
-0.02805,-0.06153,-0.16683,0.01456,-0.08453,0.0866,0.08886,-0.04595,-0.32105,-0.2251,-0.39189,-0.43511,-0.33339,-0.24897,-0.31905
0.28056,-0.06914,-0.10862,-0.1243,-0.10344,-0.31779,-0.11092,-0.24591,-0.2384,-0.18749,-0.31837,-0.24666,-0.30533,-0.45162,-0.28174
-0.15555,-0.27216,-0.21803,0.02147,0.02429,0.05139,-0.17322,-0.22457,-0.49309,-0.33699,-0.09093,-0.31978,-0.29362,-0.39831,-0.25213
0.03921,0.06403,0.13035,-0.14915,-0.27698,-0.12372,0.16158,0.25466,0.39435,0.30816,0.31108,0.32652,0.47298,0.60448,0.34959
-0.01542,0.17309,0.01699,0.03634,-0.2001,-0.2794,-0.47693,-0.47337,-0.1047,-0.04465,-0.24323,-0.11419,0.00672,0.16403,0.22455
0.03303,-0.05882,0.0453,-0.03084,0.09007,0.15893,-0.03865,-0.22561,-0.02887,0.01273,0.0179,0.23487,0.18274,0.06927,0.10166
0.28676,0.36091,0.28554,0.20941,0.20095,0.02504,-0.01031,0.00464,-0.11312,-0.08909,0.18843,0.05033,0.14111,0.29818,0.53179
0.1025,0.13553,0.24051,0.28194,-0.14244,-0.13454,-0.31307,-0.28909,-0.25569,-0.24405,-0.20325,-0.18445,-0.35258,-0.53904,-0.25844
0.01368,-0.33426,-0.33196,-0.24493,-0.33274,-0.38297,-0.30033,-0.47632,-0.7105,-0.73354,-0.69123,-0.49891,-0.39428,-0.38949,-0.15678
-0.39183,-0.29266,-0.2779,-0.25224,-0.19711,-0.17236,-0.313,-0.00211,0.14272,0.10458,0.10942,0.00695,-0.19193,0.08277,0.08067
-0.0197,-0.06373,-0.29267,-0.31563,-0.3907,-0.30491,-0.27492,-0.38079,-0.37533,-0.24032,0.14967,0.04797,0.12751,0.19901,-0.03884
0.1768,0.16845,0.1931,0.19866,0.09535,0.24051,0.55812,0.30209,0.21385,0.29945,0.12144,0.17086,0.39408,0.4786,0.52507
0.06741,0.24949,-0.07086,-0.01934,-0.14368,0.03151,-0.0776,0.00817,-0.18724,0.21167,-0.11848,-0.12743,-0.26887,-0.52028,-0.43655
-0.24325,-0.4742,-0.2233,-0.16296,-0.35469,-0.36074,-0.43894,-0.29808,-0.35038,-0.21539,-0.06173,-0.0508,-0.06735,0.10046,-0.02968
-0.14876,0.01527,0.35232,0.36795,0.53042,0.24733,0.3699,0.2253,0.13069,0.39042,0.15876,0.17318,0.1607,0.03499,0.14229
-0.18941,-0.39922,-0.10476,-0.36172,-0.27416,-0.29602,-0.20852,-0.38339,-0.33949,-0.24398,-0.10603,-0.35244,-0.10725,-0.16968,-0.08015
-0.24846,-0.12034,-0.16888,-0.10021,-0.19284,-0.01147,-0.26423,-0.25483,-0.02722,-0.23381,-0.20445,-0.14876,-0.27521,-0.45534,-0.43337
0.24229,0.35529,0.38796,0.21409,-0.10823,-0.00817,0.03407,0.11837,0.04302,0.29608,0.05399,0.11394,0.26356,0.23653,0.14169
0.22076,0.23877,0.21519,0.28311,0.10035,-0.04147,-0.29303,-0.14482,-0.08343,-0.32856,-0.19571,-0.33231,-0.31725,-0.35502,0.05249
0.18281,0.09022,0.01561,-0.13314,-0.10683,-0.39859,-0.43307,-0.58856,-0.75141,-0.79854,-0.56927,-0.54997,-0.64515,-0.72903,-0.71287
-0.14326,0.21887,-0.03331,-0.14364,-0.02201,0.15288,-0.00845,0.06575,0.11289,0.32593,0.14102,0.22954,0.21577,0.22626,0.11896
-0.04637,-0.07294,-0.0536,0.08593,0.14788,0.14402,0.21716,0.41752,0.60144,0.36348,0.19641,0.15484,-0.27816,-0.06979,-0.1917
0.07075,-0.13672,-0.12892,-0.10683,-0.21145,0.05038,0.19268,0.27595,0.28582,-0.08237,-0.15175,-0.21165,-0.48361,-0.71195,-0.90606
0.23292,0.48725,0.28355,-0.03365,-0.04182,0.19093,0.28377,0.44504,0.50399,0.26344,0.282,0.14405,0.07724,0.00183,-0.07559
-0.0046,0.10082,-0.09991,-0.01847,-0.03024,-0.2255,-0.30654,-0.14061,0.05482,-0.02727,-0.202,-0.38753,-0.18892,-0.15758,-0.12647
-0.11517,-0.37989,-0.55785,-0.64246,-0.54207,-0.29467,-0.47446,-0.404,-0.2116,-0.04973,-0.08033,-0.19677,-0.15137,-0.33659,-0.26803
-0.58902,-0.52287,-0.22026,-0.23803,-0.18814,-0.17289,-0.25486,-0.26349,-0.36064,-0.36399,-0.38108,-0.72403,-0.72318,-0.47383,-0.36314
-0.05418,-0.18946,-0.45006,-0.17392,-0.08803,-0.00696,-0.0029,0.27208,0.2227,0.14762,0.33674,0.20648,0.21077,0.1196,0.02888
-0.20718,0.0116,-0.15664,-0.02277,-0.35423,-0.1291,-0.00054,0.00285,0.04276,-0.00284,-0.17284,-0.02934,-0.09903,0.00399,-0.11917
0.12325,0.03011,0.13964,-0.15986,0.30848,0.26228,0.38756,0.53305,0.24729,0.37846,0.16393,-0.04832,0.26135,0.03578,0.11446
-0.14662,-0.05311,-0.22402,-0.40762,-0.4329,-0.34357,-0.05286,-0.20006,-0.12246,-0.2085,-0.43312,-0.3154,-0.61263,-0.69008,-0.6509
0.13446,0.07512,-0.01108,0.02403,-0.01048,-0.06933,-0.22352,-0.29908,-0.31588,-0.22663,-0.18215,-0.26649,-0.48364,-0.55243,-0.49571
-0.06706,-0.07651,-0.24141,-0.12822,-0.11761,-0.0725,-0.21513,-0.18443,-0.04175,-0.02782,0.18513,0.15998,0.09364,0.1208,-0.07851
-0.17371,-0.03543,-0.16855,-0.05848,0.06023,0.31552,0.45993,0.31238,0.25315,0.03647,0.11728,0.06473,0.12056,0.0029,0.2186
-0.53775,-0.48452,-0.54791,-0.383,-0.33756,-0.6724,-0.74456,-0.42947,-0.32778,-0.35946,-0.06741,-0.35336,-0.36247,-0.02083,-0.14192
-0.23878,-0.25563,-0.45154,-0.41707,-0.44209,-0.55324,-0.81492,-0.94563,-0.85918,-0.57072,-0.49904,-0.45533,-0.26274,-0.23059,-0.29511
0.13305,0.14353,0.16373,0.14863,0.14588,-0.00546,-0.02974,-0.13783,0.0465,0.15953,0.09717,0.52353,0.51811,0.52229,0.24961
-0.12077,-0.25234,-0.32178,-0.35405,-0.1947,-0.07989,-0.14181,-0.38853,-0.22445,-0.15615,-0.09678,-0.15583,-0.11979,-0.11946,-0.00531
0.10173,-0.253,0.25959,0.1683,0.07529,0.33044,0.50206,0.60341,0.442,0.56084,0.59515,0.41255,0.33821,0.4724,0.70419
-0.60673,-0.6138,-0.23437,-0.29982,-0.18093,-0.24498,-0.2234,-0.01485,0.2279,0.23403,0.3647,0.71582,0.68969,0.68388,0.91715
0.04268,0.29177,0.02834,-0.06271,-0.03385,-0.11258,-0.1199,-0.02886,0.04545,-0.03165,-0.15897,-0.15705,-0.19818,0.10164,0.05437
-0.03149,0.19467,0.16923,0.17815,0.09155,0.21119,0.32772,0.26082,0.5181,0.67173,0.82508,0.76366,0.9021,0.7751,0.62698
-0.09098,0.08441,0.04059,-0.06946,-0.08426,0.12514,0.10449,-0.11547,0.213,0.32896,0.29581,-0.12676,-0.21063,0.0546,-0.24831
0.30063,0.24251,0.03968,0.05809,0.18288,0.07189,0.30901,0.16606,0.17477,0.62608,0.7671,0.88234,0.73022,0.73165,0.5853
0.04715,0.02341,-0.007,-0.20999,-0.18925,-0.22449,-0.19335,-0.39264,-0.35845,-0.46447,-0.79364,-0.80747,-0.87739,-1.26099,-1.27268
0.02643,-0.20789,-0.40242,-0.31213,-0.2013,-0.12781,-0.05551,-0.15622,-0.17733,-0.34352,-0.11788,-0.15854,-0.2549,-0.36604,-0.49321
0.49197,0.4542,0.36959,0.41703,0.26201,0.43695,0.24984,0.09511,0.06622,0.05533,0.17256,0.26536,0.24051,0.27194,0.17354
-0.04792,-0.28458,-0.18191,-0.34138,-0.28019,-0.0664,-0.0805,-0.00737,0.08566,-0.12163,0.05986,0.24558,0.336,0.54289,0.29672
0.16618,0.01834,-0.04657,0.01796,0.1979,0.22393,0.39135,0.21065,-0.02014,0.16007,0.24901,0.15054,0.22875,-0.02214,0.07373
-0.07487,-0.0671,0.28291,0.07432,0.4184,0.40885,0.33425,0.30287,0.14577,0.08506,-0.1243,-0.18723,-0.34304,-0.01148,-0.0112
-0.12573,-0.01678,0.12359,0.07255,0.05241,0.10058,-0.01064,0.18915,0.19811,0.02807,0.05011,0.15086,0.3397,0.22654,0.03164
0.22563,0.18756,0.18611,-0.0556,0.11094,-0.01893,0.07474,0.1384,0.09649,0.32208,0.39884,0.11524,0.053,-0.00147,-0.00768
-0.00738,-0.0129,0.31548,0.23112,1e-04,-0.02177,0.24401,0.3884,0.68979,0.32663,0.36576,0.50333,0.84445,0.62233,0.65383
-0.21045,-0.21051,-0.29169,-0.56885,-0.49866,-0.51091,-0.36655,0.03532,-0.24479,-0.3881,-0.67383,-0.88195,-1.32247,-1.26963,-1.24185
-0.06232,-0.2916,-0.22446,0.00411,0.28158,0.20463,0.18375,0.20643,0.30398,0.28403,0.5853,0.63403,0.46113,0.37422,0.45359
-0.05105,-0.25408,-0.08849,0.06108,-0.08258,-0.00731,-0.0284,0.02169,0.05725,-0.18038,-0.27851,-0.08279,-0.06095,0.09534,0.02432
0.10476,-0.05061,-0.12628,-0.00243,0.03497,-0.11393,-0.41941,-0.09067,-0.03724,-0.09794,-0.05635,0.05232,0.25763,0.29483,0.16925
-0.03201,-0.17662,-0.12248,-0.30386,-0.44097,-0.62891,-0.51465,-0.3873,-0.12056,-0.2807,-0.55851,-0.50748,-0.59212,-0.72321,-0.70399
0.0139,-0.04809,-0.22638,-0.48635,-0.50756,-0.37305,-0.36086,-0.15686,-0.21163,-0.05682,-0.17761,-0.19834,-0.28067,-0.33212,-0.60831
0.45337,0.4399,0.56092,0.48547,0.69771,0.29388,0.05594,0.0605,-0.11285,-0.08522,-0.46008,-0.42758,-0.15256,0.18815,0.16073
-0.47982,-0.4426,-0.43329,-0.4532,-0.31278,-0.12362,-0.02668,-0.43365,-0.403,-0.25984,-0.46892,-0.43195,-0.60131,-0.50481,-0.54955
-0.09746,-0.23292,-0.20547,-0.32358,-0.26597,-0.31998,-0.2453,-0.42094,-0.53639,-0.41776,-0.47685,-0.13047,-0.15949,-0.21742,-0.20896
-0.01589,0.04419,0.33037,0.24546,0.29799,0.20858,0.12568,-0.01845,0.07295,0.33933,0.55154,0.57644,0.37379,0.49501,0.42691
-0.3698,-0.21888,-0.17599,-0.33511,-0.30443,-0.27932,-0.41577,-0.20454,-0.06671,0.03416,-0.027,-0.10053,-0.15614,-0.03619,-0.02045
0.64914,0.34331,0.49739,0.51935,0.37142,0.19085,-0.03027,0.11559,0.1806,0.0723,0.04695,0.1171,-0.16166,-0.07102,0.0263
-0.15829,-0.15287,-0.04623,-0.3715,-0.7458,-0.79966,-1.00665,-0.72957,-0.6288,-0.49559,-0.319,-0.39534,-0.25966,-0.40537,-0.61584
0.25616,0.43611,0.18627,0.1843,0.25767,0.34953,0.3544,0.21634,0.27476,0.28089,0.15721,0.13169,0.29873,0.16163,-0.03427
-0.11585,-0.23866,-0.07591,-0.00886,0.12333,0.04228,0.04283,0.10206,-0.05295,0.04692,-0.23568,-0.26166,-0.09665,-0.1756,-0.0839
-0.23599,-0.16942,-0.31964,-0.49696,-0.85877,-0.8627,-0.9388,-0.61724,-0.69387,-0.83606,-0.74577,-1.07373,-1.11801,-1.01528,-1.13552
-0.20427,-0.22095,-0.07563,-0.12118,0.06509,0.06519,0.43884,0.66501,0.79014,0.68269,0.80821,0.95904,0.94235,0.80377,0.74516
-0.28709,-0.42307,-0.35877,-0.33033,-0.25901,-0.34301,-0.3896,-0.27707,-0.14232,-0.08343,-0.38502,-0.3915,-0.5109,-0.53045,-0.56115
-0.64783,-0.47862,-0.50432,-0.30471,-0.13962,-0.29007,-0.21408,-0.27384,0.02866,0.21806,0.39003,0.31355,0.4668,0.43239,0.33664
0.238,0.51164,0.52638,0.53537,0.40142,0.32618,0.46428,0.39127,0.37081,0.71178,0.56448,0.8034,0.66817,0.65113,0.80808
-0.12574,-0.15962,-0.00576,-0.22273,-0.21374,-0.1118,-0.33265,-0.18247,-0.09634,-0.26156,-0.50009,-0.63275,-0.53505,-0.32471,-0.31858
0.03191,-0.25966,-0.15516,0.02802,0.13785,0.16917,0.23123,0.06265,0.15065,0.19326,-0.1971,-0.31098,-0.24624,-0.14807,-0.27821
-0.05377,-0.16278,-0.01431,-0.0268,-0.12751,0.03714,0.23806,0.13452,0.10874,0.20509,0.376,0.12074,0.27339,0.31071,0.37991
0.03548,-0.10449,-0.18535,-0.22456,-0.09844,-0.0742,0.08694,0.1307,0.08242,0.06721,0.07198,0.01879,0.09995,0.09564,-0.13456
-0.24678,-0.2785,-0.18726,-0.11597,-0.06025,-0.11994,-0.19188,-0.30496,-0.33155,-0.32683,-0.12007,-0.07039,-0.26843,0.02646,0.06168
-0.02418,-0.06364,-0.00192,0.05987,-0.11402,0.1175,0.20048,0.1957,0.1062,0.02617,0.00562,0.11238,0.3807,0.33417,0.5177
0.15527,0.10332,0.32432,0.39638,0.43702,0.43053,0.48081,0.47242,0.43171,0.41175,0.44736,0.28623,0.27754,0.17385,0.04515
0.10705,0.2448,0.26149,0.2688,0.13117,0.09921,0.04079,-0.16975,-0.00091,-0.1482,-0.11602,-0.29083,-0.60615,-0.49348,-0.63599
0.03203,0.23769,0.14481,0.13182,0.27902,0.39444,0.42245,0.39607,0.27735,0.33162,0.81561,0.77043,0.72984,0.58768,0.85505
-0.37032,-0.335,-0.34351,-0.20169,-0.13945,-0.16188,0.1079,0.28407,0.08236,0.21226,0.20187,0.51259,0.65668,0.7207,0.88592
0.15109,0.16498,0.15919,0.11348,0.03393,-0.18861,0.06348,-0.01812,0.08807,0.19285,0.22108,-0.02032,0.09455,0.16801,0.01432
0.14345,0.27363,0.16246,0.28492,0.4576,0.34434,0.13636,0.13614,-0.13961,-0.32704,-0.20839,-0.32492,-0.36212,-0.39967,-0.10034
0.41229,0.36382,0.15905,0.03164,-0.15291,-0.21508,-0.35554,-0.21742,0.04084,-0.08119,-0.35491,-0.3617,-0.34903,-0.03321,-0.16274
-0.3922,-0.27586,-0.31878,-0.1376,-0.16333,-0.05688,0.12703,0.34858,0.48367,0.4278,0.5188,0.46114,0.77357,0.65454,0.45399
0.08726,0.27799,0.13093,0.15914,0.46045,0.71012,0.55586,0.63351,0.70056,0.70651,0.66283,0.45606,0.57563,0.50688,0.57517
-0.01752,-0.07331,-0.09801,-0.16257,-0.09567,0.09211,0.36275,0.60683,0.4919,0.37087,0.28073,0.06758,0.24972,0.31897,0.57503
0.31032,0.16405,0.11184,0.0884,-0.20568,-0.19265,-0.15292,-0.08064,0.04991,0.04357,0.06202,-0.21652,-0.11436,-0.08805,-0.28853
0.04869,0.10642,0.23949,0.30192,0.48455,0.73605,0.64398,0.57606,0.42669,0.45327,0.25925,-0.00358,0.11506,0.18817,0.2315
-0.31848,-0.41351,-0.2617,-0.40164,-0.2786,-0.01186,0.05496,-0.00564,-0.06662,0.13326,0.1381,0.24647,0.06586,0.18386,-0.08757
-0.15121,-0.11796,0.09978,0.17699,0.22567,0.23591,0.20143,0.29698,0.26478,-0.07323,0.09307,0.30133,0.20997,0.19469,0.36763
0.13323,0.32523,0.21321,0.40258,0.22337,0.11452,0.02314,-0.29534,-0.14867,0.05364,0.19027,-0.11165,0.02309,-0.1148,0.02047
-0.1786,0.25324,0.39933,0.63978,0.45586,0.45394,0.42604,0.39713,0.59356,0.6581,0.71193,0.87565,0.94518,0.48557,0.51724
-0.55448,-0.41105,-0.28465,-0.1907,0.12232,0.08778,0.21262,0.09198,0.37545,0.20391,0.30994,0.38463,0.35457,0.50936,0.50898
0.48508,0.43122,0.4146,0.52372,0.88829,0.60544,0.6808,0.89504,0.64229,0.46431,0.50251,0.27202,0.32091,0.31877,0.34625
0.11543,-0.16124,-0.00774,-0.19417,-0.15318,-0.3319,-0.51426,-0.18815,-0.35463,-0.22934,-0.28491,0.00221,0.36076,0.5064,0.67179
0.19567,0.25771,0.13332,0.34773,0.40406,0.31413,0.28496,-0.01918,-0.0552,-0.02003,0.05364,-0.02364,-0.03719,0.02542,0.09796
-0.22827,-0.38717,-0.49513,-0.45198,-0.30214,-0.53701,-0.48275,-0.39531,-0.50484,-0.61766,-0.58456,-0.54438,-0.4223,-0.4657,-0.23024
-0.09372,-0.10518,-0.26925,-0.12551,-0.22056,-0.07182,0.09764,0.07742,0.00896,-0.27542,-0.38128,-0.3114,-0.24498,-0.59955,-0.38187
-0.51598,-0.33499,-0.27881,-0.08716,-0.05383,-0.23936,0.01732,-0.19165,-0.26557,-0.26028,-0.23975,-0.12525,-0.15454,-0.27648,-0.12536
0.43954,0.1935,0.34047,0.48549,0.54989,0.68621,0.39691,0.10463,0.16285,0.19786,0.27111,0.27918,0.51785,0.48213,0.40795
0.19128,0.42307,0.51112,0.53451,0.57039,0.36529,0.47555,0.24034,0.08091,0.20818,0.25175,0.3226,0.26108,0.15579,0.13187
-0.2238,-0.09623,-0.04655,-0.39579,-0.35328,-0.50111,-0.57526,-0.30046,-0.30937,-0.18053,-0.02021,-0.01492,0.14136,0.21861,0.14771
0.08021,0.30044,0.36697,0.44366,0.5624,0.4723,0.22365,0.18931,0.17759,-0.01374,-0.08905,-0.09009,-0.03319,0.17472,0.25477
0.16457,0.06396,-0.0942,0.02436,-0.14646,-0.25233,0.01392,-0.16512,-0.16078,-0.21857,-0.10763,-0.0033,0.26599,0.31666,0.06947
-0.23287,-0.28381,-0.20951,-0.14204,-0.05569,0.04807,0.2485,0.1157,0.09899,0.0876,0.25542,0.3486,0.30681,0.07974,0.21708
-0.24504,0.09886,-0.0835,-0.17717,-0.04819,0.31213,0.39522,0.36959,0.40621,0.60373,0.28894,0.24244,0.07466,0.08388,-0.01296
0.17323,0.18229,0.2469,0.2301,0.31137,0.25269,0.12016,0.28498,0.07197,0.11991,0.26075,0.37561,0.35459,0.38833,0.67044
0.10085,0.12801,0.24527,0.06554,-0.00317,0.02791,0.05427,-0.21369,-0.32113,-0.17659,-0.29833,-0.39309,-0.31615,-0.40668,-0.35426
0.20863,0.42039,0.25606,0.18542,0.13768,0.24043,0.23111,0.06319,0.18776,0.14468,0.18753,-0.11295,-0.04756,0.04752,0.05569
-0.07283,-0.07026,-0.17265,-0.1246,-0.10122,-0.01349,0.06633,0.06726,0.04983,-0.00769,-0.26994,-0.1759,-0.27409,-0.2316,-0.1879
-0.10926,-0.02103,-0.07477,-0.10557,-0.22397,-0.10306,-0.27507,-0.12424,-0.11927,0.11462,0.30296,0.33573,0.1745,0.18053,0.36464
0.25836,0.31763,0.36273,0.20978,0.26576,0.38854,0.36442,0.16177,0.3012,0.40433,0.41882,0.29194,0.26921,0.15293,0.50876
0.11881,-0.09418,-0.08793,-0.00119,0.26037,0.16853,0.12228,0.06944,-0.05465,0.1852,0.36512,0.21513,0.10045,0.18755,0.02194
0.13642,0.08902,0.00635,0.03378,0.02643,0.35418,0.00969,0.08485,0.08135,0.07231,0.03766,0.01246,0.08741,0.0297,-0.09451
-0.54189,-0.53496,-0.40689,-0.40227,-0.38713,-0.19521,-0.10529,0.16034,-0.12456,-0.00607,0.03437,-0.35949,-0.35577,-0.35292,-0.2409
-0.47972,-0.1521,-0.07991,-0.04929,-0.01055,0.06433,-0.21853,-0.39817,-0.24648,-0.12266,-0.1942,-0.2972,-0.27904,-0.19171,-0.22403
-0.09683,-0.10439,-0.03743,-0.0341,-0.12748,0.23368,0.18028,0.10787,0.3049,0.08364,-0.08357,0.1079,0.13873,0.06747,0.34925
-0.04169,0.06243,0.18076,-0.00882,-0.22752,-0.23783,0.08143,0.16323,0.15527,0.08028,-0.10591,0.02188,0.16412,0.02032,0.12163
0.23696,0.19645,0.11449,0.12221,0.16637,0.13026,0.34735,0.41848,0.26955,0.32524,0.47609,0.24579,0.50426,0.42074,0.33692
0.04716,0.10938,0.32988,0.09872,0.10716,0.14136,0.29658,0.40471,0.57445,0.58049,0.60472,0.34191,0.35711,0.25012,0.15392
-0.20383,-0.16649,0.05814,0.00465,0.28115,0.13928,0.15282,-0.11514,-0.4158,-0.28857,-0.20039,-0.22505,-0.34009,-0.32682,-0.35814
-0.23998,-0.09614,0.31228,0.41993,0.1864,0.14969,0.22357,0.17844,0.29359,0.30584,0.32505,0.16292,0.05157,0.1161,0.08326
0.58565,0.39303,0.41871,0.36194,0.34429,0.05909,-0.07539,-0.06277,-0.40001,-0.43583,-0.49669,-0.19174,0.21827,0.05281,0.11238
0.23872,0.20988,0.1201,0.15228,-0.03245,-0.18777,-0.13805,-0.35729,-0.3176,-0.20697,-0.14748,-0.29578,-0.19,-0.23864,-0.3717
0.15786,0.04178,0.05496,-0.02947,0.24817,0.49004,0.51808,0.69643,0.75654,0.50288,0.34022,0.25539,0.37039,0.57233,0.42487
0.22624,0.08127,-0.26203,-0.10131,-0.15611,-0.02757,-0.12069,0.03394,0.08906,-0.08801,-0.3076,-0.51023,-0.72561,-0.59364,-0.40388
-0.00763,0.1613,0.24065,0.38488,0.40757,0.5233,0.51932,0.34356,0.13708,0.16911,0.38374,0.25308,0.32493,0.47182,0.47751
-0.27654,-0.18251,-0.09399,0.14215,-0.01326,0.15745,-0.09425,-0.17755,-0.09553,-0.01132,0.20403,0.1206,-0.22374,0.19946,0.11744
-0.17946,-0.14868,0.01364,0.06183,0.11052,-0.01673,-0.04583,0.16788,-0.0439,0.11989,-0.10821,-0.06261,-0.05833,-0.06133,-0.30689
-0.27632,-0.28913,-0.12727,-0.05446,-0.06018,-0.15834,-0.1069,-0.11597,-0.1683,-0.16656,-0.25517,-0.2698,-0.33069,-0.11939,-0.19822
0.63821,0.34327,0.06216,-0.18033,-0.27988,-0.2549,-0.04588,-0.18623,-0.2511,-0.34238,-0.38596,-0.24681,0.14699,0.14623,0.04197
-0.31364,-0.10716,-0.08033,-0.24812,-0.39348,-0.27756,-0.21071,-0.31065,-0.21512,0.04213,-0.15398,-0.13998,-0.0065,-0.12224,-0.03103
-0.17976,-0.15128,-0.06166,-0.22531,-0.09807,-0.03486,-0.2406,-0.07761,-0.07076,-0.20119,-0.19877,-0.02874,0.09077,-0.21908,-0.23708
0.1222,0.13161,0.14097,0.00903,0.12254,0.25096,0.16298,0.35252,0.49503,0.37012,0.18153,0.01696,-0.01686,-0.12941,-0.01599
-0.0765,0.17226,0.19653,-0.0666,0.07639,0.03964,-0.14822,0.02559,0.12643,0.18225,0.08411,-0.07112,-0.31271,-0.26398,-0.15135
-0.45581,-0.431,-0.49806,-0.41203,-0.27175,0.02551,-0.12305,-0.05686,-0.0652,-0.19607,-0.55045,-0.52261,-0.46605,-0.29002,-0.41066
0.05311,0.17468,0.0118,-0.03032,-0.23677,-0.29132,-0.29648,-0.19059,-0.26296,-0.18629,-0.31148,-0.22787,-0.2328,-0.12276,-0.32901
-0.24876,-0.4661,-0.21932,-0.25988,-0.36594,-0.51547,-0.38705,-0.237,-0.21769,0.02193,0.18834,0.05625,0.1135,0.17999,0.22672
-0.33956,-0.17703,-0.07402,-0.12951,0.0768,-0.15532,0.11547,0.12601,-0.05213,-0.07755,-0.16836,-0.16501,-0.18966,-0.11627,-0.2009
-0.29037,-0.04412,-0.11387,-0.05988,-0.01995,-0.13431,-0.05594,-0.02608,-0.29853,-0.21826,-0.2994,-0.10584,0.03819,-0.05115,-0.15274
0.28509,0.14431,0.2177,0.13855,-0.05296,-0.16359,-0.28496,-0.16088,-0.13154,-0.28733,-0.61021,-0.74743,-0.70514,-0.57045,-0.24509
-0.02722,0.09049,-0.03914,0.0027,-0.0251,-0.06021,0.02425,0.1208,0.16719,0.08183,0.27035,0.11405,0.06783,-0.03228,0.09753
